-8.999549,2.986939,2.980728,126.689997,29.949999,-3955.229912,3100.043559,
-8.990389,2.933002,2.874259,126.569997,31.289999,-3970.739911,3200.721242,
-8.694666,2.999990,2.946557,126.029997,29.759999,-3987.379911,3300.347961,
-9.021363,3.023701,2.999996,123.649997,29.509999,-4006.029910,3400.182588,
-8.880900,2.776119,2.999996,123.149997,30.709999,-4016.629910,3500.704988,
-8.907028,2.999996,2.999995,122.619997,30.779999,-4022.009910,3600.547852,
-8.999780,2.999996,3.000004,122.789997,29.739999,-4035.359910,3701.917974,
-8.676520,2.999996,3.000004,121.269997,28.639999,-4036.669910,3800.693750,
-8.928012,2.999941,3.000004,118.199997,27.399999,-4071.459909,3904.294717,
-8.960406,3.046706,3.000004,119.369997,27.249999,-4075.429909,4001.005008,
-8.759658,3.000004,3.091852,117.819997,29.039999,-4057.509909,4102.793434,
-8.919556,3.390631,3.007061,118.819997,27.659999,-4057.899909,4201.227811,
-8.650242,3.740662,3.280023,117.639997,29.389999,-4064.229909,4301.829132,
-8.999985,3.623080,3.400208,117.239997,26.239999,-4082.739909,4400.126298,
-8.956385,3.601570,3.127280,116.289997,27.409999,-4079.419909,4505.056550,
-8.997264,3.999996,3.265970,115.719997,28.479999,-4087.039909,4601.553501,
-9.000031,3.999996,3.145772,115.069997,26.889999,-4078.049909,4702.068308,
-8.821651,4.014640,3.114413,114.289997,28.249999,-4076.709909,4803.412305,
-8.754675,4.000008,3.487575,114.349997,28.359999,-4068.149909,4900.313914,
-8.967956,3.999996,3.969445,113.919997,25.709999,-4068.169909,5000.234127,
-8.800186,4.000084,3.596310,111.969997,24.659999,-4079.889909,5100.836429,
-8.998917,3.778975,3.774722,110.849998,25.649999,-4092.669909,5200.455450,
-8.393480,4.004670,3.525301,111.699998,27.579999,-4102.429908,5301.586659,
-8.891591,4.000008,3.946709,111.069998,27.809999,-4106.269908,5402.181105,
-8.972511,4.000014,3.788573,109.499998,27.169999,-4124.359908,5501.626034,
-8.653759,4.326119,3.975637,109.449998,28.059999,-4102.219908,5601.498547,
-8.975050,4.001591,3.999480,108.209998,28.849999,-4143.229907,5701.367890,
-8.638628,4.004184,3.990678,108.229998,26.919999,-4130.209908,5800.150735,
-8.999985,4.513356,3.999358,106.529998,27.749999,-4139.329907,5901.002002,
-8.988370,4.962829,3.999939,106.719998,27.609999,-4132.579908,6003.955647,
-8.999985,4.310073,4.000008,107.259998,28.089999,-4119.579908,6100.295337,
-8.432110,4.468132,4.000008,105.239998,27.689999,-4150.049907,6204.937698,
-8.999985,4.928946,3.999996,104.809998,26.459999,-4165.929907,6302.665963,
-8.917192,4.440653,4.000807,105.829998,28.009999,-4163.599907,6402.456429,
-8.969788,5.001371,4.000008,104.059998,25.899999,-4153.189907,6501.255865,
-8.923993,4.946547,4.071312,107.569998,26.349999,-4109.199908,6600.924350,
-8.990201,5.029162,4.087740,106.149998,27.459999,-4125.089908,6702.978942,
-8.999985,5.000008,4.000186,106.409998,26.339999,-4127.249908,6801.309321,
-9.002842,5.325363,4.376885,104.609998,27.499999,-4131.699908,6900.820393,
-9.008143,5.000008,4.647671,105.219998,26.609999,-4102.309908,7000.715503,
-9.000015,5.005324,4.222865,105.879998,24.489999,-4131.699908,7100.172742,
-9.080586,5.003865,4.373583,103.759998,25.809999,-4126.989908,7202.218306,
