2158.000,5874.000,1.004128,
2161.000,5872.000,1.004129,
2157.000,5878.000,1.004129,
2162.000,5873.000,1.004130,
2162.000,5876.000,1.004130,
2167.000,5874.000,1.004130,
2168.000,5882.000,1.004129,
2169.000,5869.000,1.004128,
2170.000,5875.000,1.004127,
2173.000,5867.000,1.004127,
2176.000,5881.000,1.004126,
2176.000,5872.000,1.004126,
2177.000,5874.000,1.004123,
2178.000,5882.000,1.004120,
2182.000,5870.000,1.004117,
2183.000,5885.000,1.004114,
2184.000,5868.000,1.004110,
2186.000,5878.000,1.004106,
2188.000,5867.000,1.004103,
2186.000,5889.000,1.004099,
2190.000,5874.000,1.004095,
2189.000,5887.000,1.004089,
2192.000,5872.000,1.004083,
2193.000,5886.000,1.004076,
2193.000,5871.000,1.004069,
2198.000,5883.000,1.004061,
2199.000,5866.000,1.004053,
2196.000,5879.000,1.004046,
2203.000,5869.000,1.004038,
2206.000,5886.000,1.004031,
2211.000,5877.000,1.004024,
2214.000,5882.000,1.004015,
2217.000,5876.000,1.004006,
2220.000,5878.000,1.003997,
2223.000,5869.000,1.003988,
2225.000,5879.000,1.003980,
2228.000,5870.000,1.003971,
2235.000,5875.000,1.003964,
2245.000,5870.000,1.003957,
2252.000,5876.000,1.003950,
2259.000,5878.000,1.003944,
2257.000,5879.000,1.003937,
2257.000,5872.000,1.003930,
2262.000,5874.000,1.003924,
2261.000,5873.000,1.003918,
2259.000,5873.000,1.003913,
2260.000,5874.000,1.003908,
2266.000,5870.000,1.003904,
2265.000,5873.000,1.003900,
2277.000,5870.000,1.003897,
2277.000,5881.000,1.003895,
2279.000,5873.000,1.003892,
2281.000,5876.000,1.003889,
2277.000,5870.000,1.003887,
2280.000,5877.000,1.003885,
2284.000,5872.000,1.003883,
2286.000,5880.000,1.003882,
2293.000,5863.000,1.003880,
2298.000,5878.000,1.003880,
2300.000,5868.000,1.003880,
2298.000,5883.000,1.003880,
2299.000,5873.000,1.003880,
2303.000,5881.000,1.003879,
2299.000,5869.000,1.003878,
2305.000,5880.000,1.003878,
2301.000,5868.000,1.003877,
2306.000,5882.000,1.003877,
2312.000,5865.000,1.003877,
2321.000,5883.000,1.003877,
2324.000,5869.000,1.003877,
2319.000,5890.000,1.003876,
2319.000,5874.000,1.003875,
2321.000,5882.000,1.003873,
2318.000,5869.000,1.003870,
2318.000,5885.000,1.003868,
2325.000,5867.000,1.003865,
2340.000,5884.000,1.003862,
2364.000,5866.000,1.003860,
2372.000,5886.000,1.003857,
2370.000,5874.000,1.003855,
2370.000,5886.000,1.003851,
2366.000,5875.000,1.003847,
2363.000,5878.000,1.003842,
2359.000,5867.000,1.003838,
2361.000,5876.000,1.003835,
2362.000,5870.000,1.003832,
2382.000,5878.000,1.003829,
2417.000,5869.000,1.003827,
2429.000,5876.000,1.003826,
2423.000,5875.000,1.003824,
2424.000,5878.000,1.003823,
2418.000,5875.000,1.003821,
2415.000,5872.000,1.003820,
2411.000,5867.000,1.003819,
2409.000,5873.000,1.003819,
2408.000,5874.000,1.003820,
2426.000,5874.000,1.003821,
2479.000,5871.000,1.003822,
2492.000,5870.000,1.003824,
2497.000,5876.000,1.003826,
2484.000,5876.000,1.003829,
2480.000,5877.000,1.003831,
2474.000,5870.000,1.003833,
2470.000,5875.000,1.003835,
2466.000,5870.000,1.003838,
2464.000,5877.000,1.003841,
2489.000,5870.000,1.003844,
2534.000,5876.000,1.003847,
2545.000,5867.000,1.003851,
2545.000,5883.000,1.003855,
2534.000,5873.000,1.003858,
2525.000,5880.000,1.003861,
2524.000,5872.000,1.003864,
2518.000,5882.000,1.003866,
2514.000,5867.000,1.003868,
2512.000,5882.000,1.003870,
2552.000,5866.000,1.003872,
2597.000,5881.000,1.003875,
2610.000,5869.000,1.003877,
2607.000,5887.000,1.003879,
2602.000,5875.000,1.003880,
2593.000,5884.000,1.003880,
2586.000,5868.000,1.003880,
2581.000,5880.000,1.003879,
2572.000,5867.000,1.003879,
2572.000,5883.000,1.003879,
2572.000,5868.000,1.003879,
2572.000,5884.000,1.003879,
2567.000,5872.000,1.003878,
2564.000,5885.000,1.003877,
2563.000,5878.000,1.003875,
2561.000,5878.000,1.003872,
2563.000,5867.000,1.003870,
2562.000,5877.000,1.003868,
2561.000,5868.000,1.003867,
2561.000,5880.000,1.003866,
2560.000,5872.000,1.003865,
2564.000,5876.000,1.003864,
2562.000,5873.000,1.003863,
2563.000,5875.000,1.003863,
2560.000,5874.000,1.003862,
2562.000,5874.000,1.003862,
2568.000,5869.000,1.003862,
2565.000,5869.000,1.003863,
2573.000,5874.000,1.003865,
2576.000,5871.000,1.003867,
2587.000,5875.000,1.003870,
2594.000,5871.000,1.003872,
2595.000,5876.000,1.003875,
2594.000,5871.000,1.003878,
2593.000,5880.000,1.003881,
2592.000,5870.000,1.003884,
2594.000,5873.000,1.003887,
2591.000,5867.000,1.003891,
2593.000,5878.000,1.003895,
2594.000,5868.000,1.003899,
2604.000,5878.000,1.003903,
2612.000,5868.000,1.003907,
2614.000,5881.000,1.003912,
2615.000,5870.000,1.003916,
2614.000,5881.000,1.003920,
2615.000,5870.000,1.003923,
2612.000,5878.000,1.003927,
2612.000,5864.000,1.003930,
2614.000,5878.000,1.003934,
2613.000,5868.000,1.003938,
2612.000,5884.000,1.003943,
2615.000,5870.000,1.003946,
2617.000,5885.000,1.003949,
2618.000,5872.000,1.003951,
2620.000,5886.000,1.003953,
2617.000,5869.000,1.003953,
2618.000,5879.000,1.003954,
2620.000,5864.000,1.003955,
2619.000,5882.000,1.003956,
2620.000,5867.000,1.003957,
2621.000,5887.000,1.003958,
2622.000,5869.000,1.003958,
2625.000,5884.000,1.003958,
2626.000,5872.000,1.003957,
2626.000,5885.000,1.003956,
2629.000,5870.000,1.003954,
2629.000,5875.000,1.003952,
2631.000,5867.000,1.003951,
2636.000,5875.000,1.003950,
2638.000,5868.000,1.003950,
2638.000,5880.000,1.003950,
2641.000,5872.000,1.003951,
2638.000,5875.000,1.003951,
2643.000,5874.000,1.003951,
2644.000,5874.000,1.003951,
2643.000,5871.000,1.003952,
2647.000,5870.000,1.003953,
2652.000,5871.000,1.003954,
2655.000,5873.000,1.003956,
2654.000,5871.000,1.003959,
2658.000,5875.000,1.003961,
2660.000,5876.000,1.003964,
2661.000,5874.000,1.003966,
2661.000,5874.000,1.003968,
2664.000,5871.000,1.003970,
2661.000,5872.000,1.003973,
2661.000,5869.000,1.003975,
2665.000,5877.000,1.003978,
2666.000,5868.000,1.003982,
2668.000,5876.000,1.003985,
2673.000,5870.000,1.003989,
2675.000,5880.000,1.003992,
2679.000,5868.000,1.003996,
2685.000,5879.000,1.003999,
2680.000,5871.000,1.004002,
2683.000,5879.000,1.004005,
2684.000,5864.000,1.004008,
2686.000,5878.000,1.004012,
2688.000,5866.000,1.004015,
2691.000,5880.000,1.004019,
2695.000,5869.000,1.004023,
