2368.000,5875.000,1.004127,
2364.000,5869.000,1.004127,
2366.000,5886.000,1.004127,
2373.000,5873.000,1.004126,
2372.000,5880.000,1.004124,
2375.000,5866.000,1.004122,
2376.000,5886.000,1.004120,
2376.000,5867.000,1.004118,
2380.000,5880.000,1.004116,
2381.000,5865.000,1.004114,
2380.000,5879.000,1.004112,
2384.000,5870.000,1.004110,
2387.000,5889.000,1.004107,
2387.000,5871.000,1.004104,
2387.000,5879.000,1.004101,
2389.000,5867.000,1.004097,
2390.000,5882.000,1.004094,
2393.000,5868.000,1.004090,
2393.000,5874.000,1.004087,
2396.000,5868.000,1.004085,
2398.000,5879.000,1.004082,
2401.000,5873.000,1.004080,
2397.000,5883.000,1.004077,
2405.000,5872.000,1.004074,
2413.000,5871.000,1.004071,
2441.000,5866.000,1.004068,
2450.000,5874.000,1.004066,
2451.000,5873.000,1.004065,
2454.000,5873.000,1.004064,
2450.000,5870.000,1.004063,
2449.000,5875.000,1.004063,
2448.000,5874.000,1.004063,
2447.000,5879.000,1.004062,
2445.000,5875.000,1.004061,
2445.000,5869.000,1.004060,
2447.000,5872.000,1.004060,
2449.000,5869.000,1.004060,
2446.000,5878.000,1.004060,
2448.000,5867.000,1.004061,
2447.000,5872.000,1.004062,
2451.000,5870.000,1.004063,
2448.000,5878.000,1.004065,
2449.000,5874.000,1.004067,
2450.000,5880.000,1.004068,
2457.000,5867.000,1.004069,
2455.000,5876.000,1.004070,
2456.000,5866.000,1.004071,
2454.000,5882.000,1.004073,
2456.000,5863.000,1.004074,
2457.000,5875.000,1.004076,
2461.000,5869.000,1.004079,
2460.000,5882.000,1.004081,
2460.000,5872.000,1.004083,
2464.000,5887.000,1.004084,
2463.000,5866.000,1.004085,
2463.000,5878.000,1.004085,
2466.000,5867.000,1.004085,
2469.000,5886.000,1.004086,
2465.000,5864.000,1.004086,
2462.000,5876.000,1.004086,
2469.000,5870.000,1.004087,
2473.000,5890.000,1.004087,
2470.000,5873.000,1.004086,
2475.000,5886.000,1.004084,
2482.000,5865.000,1.004082,
2482.000,5878.000,1.004079,
2484.000,5867.000,1.004077,
2483.000,5885.000,1.004075,
2489.000,5869.000,1.004073,
2487.000,5874.000,1.004071,
2486.000,5871.000,1.004069,
2495.000,5884.000,1.004067,
2497.000,5872.000,1.004064,
2499.000,5875.000,1.004061,
2507.000,5867.000,1.004058,
2507.000,5871.000,1.004057,
2508.000,5870.000,1.004055,
2511.000,5878.000,1.004055,
2511.000,5870.000,1.004054,
2511.000,5871.000,1.004054,
2513.000,5871.000,1.004054,
2521.000,5876.000,1.004054,
2527.000,5875.000,1.004054,
2526.000,5873.000,1.004054,
2527.000,5870.000,1.004054,
2527.000,5870.000,1.004055,
2530.000,5872.000,1.004056,
2527.000,5872.000,1.004058,
2528.000,5876.000,1.004060,
2528.000,5866.000,1.004062,
2532.000,5875.000,1.004064,
2533.000,5873.000,1.004067,
2537.000,5879.000,1.004069,
2541.000,5870.000,1.004071,
2539.000,5873.000,1.004074,
2540.000,5863.000,1.004076,
2541.000,5877.000,1.004079,
2543.000,5867.000,1.004083,
2542.000,5878.000,1.004086,
2543.000,5867.000,1.004090,
2539.000,5879.000,1.004094,
2540.000,5872.000,1.004097,
2543.000,5887.000,1.004100,
2544.000,5869.000,1.004101,
2545.000,5878.000,1.004102,
2547.000,5864.000,1.004104,
2547.000,5884.000,1.004105,
2547.000,5868.000,1.004106,
2545.000,5882.000,1.004107,
2547.000,5869.000,1.004108,
2550.000,5885.000,1.004108,
2550.000,5872.000,1.004107,
2551.000,5886.000,1.004106,
2553.000,5866.000,1.004104,
2552.000,5876.000,1.004102,
2552.000,5865.000,1.004101,
2552.000,5881.000,1.004100,
2554.000,5869.000,1.004099,
2557.000,5881.000,1.004098,
2558.000,5873.000,1.004097,
2555.000,5878.000,1.004095,
2560.000,5872.000,1.004093,
2558.000,5880.000,1.004091,
2561.000,5869.000,1.004089,
2560.000,5871.000,1.004087,
2560.000,5865.000,1.004086,
2563.000,5873.000,1.004086,
2564.000,5873.000,1.004086,
2565.000,5872.000,1.004087,
2564.000,5870.000,1.004087,
2568.000,5874.000,1.004089,
2568.000,5872.000,1.004090,
2571.000,5873.000,1.004091,
2574.000,5875.000,1.004092,
2571.000,5868.000,1.004094,
2576.000,5871.000,1.004096,
2577.000,5869.000,1.004099,
2574.000,5875.000,1.004101,
2578.000,5869.000,1.004104,
2577.000,5875.000,1.004108,
2579.000,5870.000,1.004111,
2585.000,5877.000,1.004114,
2600.000,5870.000,1.004117,
2619.000,5878.000,1.004120,
2629.000,5865.000,1.004124,
2625.000,5874.000,1.004127,
2621.000,5867.000,1.004131,
2621.000,5880.000,1.004134,
2622.000,5865.000,1.004138,
2619.000,5880.000,1.004142,
2620.000,5871.000,1.004145,
2626.000,5883.000,1.004148,
2651.000,5869.000,1.004151,
2678.000,5881.000,1.004152,
2684.000,5863.000,1.004154,
2685.000,5877.000,1.004156,
2684.000,5863.000,1.004159,
2681.000,5885.000,1.004161,
2676.000,5871.000,1.004164,
2671.000,5881.000,1.004165,
2675.000,5869.000,1.004166,
2685.000,5884.000,1.004166,
2693.000,5868.000,1.004167,
2701.000,5880.000,1.004166,
2705.000,5863.000,1.004166,
2706.000,5879.000,1.004167,
2708.000,5864.000,1.004168,
2709.000,5887.000,1.004168,
2709.000,5872.000,1.004168,
2710.000,5876.000,1.004167,
2714.000,5871.000,1.004167,
2752.000,5879.000,1.004166,
2778.000,5867.000,1.004165,
2774.000,5877.000,1.004164,
2774.000,5865.000,1.004164,
2761.000,5872.000,1.004164,
2759.000,5868.000,1.004165,
2752.000,5876.000,1.004166,
2747.000,5876.000,1.004167,
2742.000,5873.000,1.004168,
2757.000,5869.000,1.004168,
2783.000,5874.000,1.004169,
2802.000,5872.000,1.004171,
2811.000,5870.000,1.004172,
2800.000,5868.000,1.004174,
2797.000,5868.000,1.004176,
2792.000,5874.000,1.004179,
2786.000,5872.000,1.004182,
2783.000,5878.000,1.004185,
2778.000,5870.000,1.004187,
2783.000,5876.000,1.004190,
2801.000,5870.000,1.004192,
2817.000,5875.000,1.004194,
2818.000,5867.000,1.004197,
2817.000,5872.000,1.004199,
2812.000,5862.000,1.004203,
2807.000,5874.000,1.004207,
2807.000,5870.000,1.004212,
2802.000,5882.000,1.004216,
2802.000,5872.000,1.004219,
2812.000,5880.000,1.004222,
2821.000,5869.000,1.004224,
2821.000,5883.000,1.004226,
2820.000,5865.000,1.004227,
2818.000,5876.000,1.004229,
2817.000,5862.000,1.004230,
2811.000,5882.000,1.004233,
2809.000,5869.000,1.004235,
2808.000,5886.000,1.004236,
2807.000,5870.000,1.004236,
2827.000,5881.000,1.004236,
2848.000,5868.000,1.004236,
2850.000,5884.000,1.004235,
2848.000,5865.000,1.004234,
2843.000,5874.000,1.004232,
2844.000,5865.000,1.004232,
2841.000,5882.000,1.004232,
2841.000,5873.000,1.004231,
