-6.812,0.999,2.990,-118.460,67.020,-4054.210,2800.450,
-7.151,1.317,3.004,-120.650,64.820,-4062.060,2900.703,
-8.281,1.576,3.163,-124.400,65.440,-4059.230,3001.733,
-6.995,1.257,3.298,-121.550,71.080,-4051.400,3100.683,
-7.577,1.383,2.732,-118.010,71.240,-4047.110,3205.093,
-7.875,2.057,3.002,-122.050,70.440,-4042.470,3303.215,
-7.087,1.896,3.068,-123.250,69.890,-4038.180,3405.834,
-8.307,1.987,3.029,-122.390,72.770,-4035.610,3506.832,
-8.062,2.000,3.164,-123.250,70.140,-4034.150,3604.822,
-7.956,1.928,3.022,-124.680,69.140,-4033.520,3701.269,
-8.325,2.005,3.141,-124.500,70.760,-4033.650,3804.460,
-8.150,2.001,3.300,-123.910,70.930,-4029.360,3902.678,
-8.358,2.062,3.805,-122.950,72.060,-4024.910,4007.920,
-8.323,2.039,3.224,-124.400,72.350,-4021.150,4108.356,
-8.472,2.374,3.724,-123.330,72.440,-4018.960,4206.646,
-8.784,2.037,3.616,-124.410,72.470,-4018.820,4309.261,
-8.579,2.905,3.363,-125.100,71.600,-4015.090,4407.267,
-9.077,2.226,3.874,-126.450,74.610,-4013.590,4502.796,
-9.009,2.683,3.942,-125.240,74.430,-4017.180,4603.480,
-8.983,2.990,3.515,-125.820,75.000,-4017.110,4705.551,
-9.335,2.809,3.994,-125.560,77.320,-4016.010,4802.137,
-9.401,2.722,4.000,-126.310,76.110,-4017.810,4904.183,
-9.149,2.954,3.985,-128.860,72.800,-4016.370,5006.077,
-10.463,3.215,4.011,-127.320,78.210,-4019.870,5103.130,
-9.632,3.007,3.992,-127.040,77.080,-4014.810,5205.312,
-10.209,3.433,4.000,-124.740,78.130,-4016.410,5309.348,
-9.037,3.085,4.000,-127.940,75.560,-4013.130,5404.788,
-9.865,2.989,4.178,-124.820,77.150,-4006.380,5505.476,
-9.650,3.118,4.000,-127.890,77.430,-4004.240,5612.101,
-9.964,3.054,4.175,-127.380,78.350,-4003.240,5707.093,
-10.098,3.458,4.237,-128.660,76.560,-4000.390,5802.601,
-9.974,3.221,4.104,-127.740,79.550,-4000.630,5909.689,
-9.877,3.704,4.366,-128.190,78.200,-4001.470,6002.109,
-10.249,3.922,4.207,-129.730,78.960,-4001.800,6104.564,
-10.142,3.996,4.180,-129.560,78.440,-3997.620,6206.871,
-10.318,4.000,4.558,-128.870,79.690,-4000.890,6315.210,
-10.072,3.948,4.734,-129.050,78.670,-4003.960,6411.528,
-10.135,3.913,4.951,-129.520,80.560,-4001.700,6506.222,
-10.337,4.000,4.489,-129.360,79.190,-4002.610,6612.185,
-10.472,4.064,4.902,-131.350,75.460,-4000.420,6711.876,
-10.588,4.042,4.957,-132.390,80.580,-4002.070,6811.281,
-10.715,4.195,5.000,-130.200,80.500,-3994.460,6900.174,
-10.817,4.526,4.981,-130.660,79.180,-3982.330,7001.048,
-10.969,4.489,4.833,-129.700,82.490,-3982.090,7107.744,
-10.794,4.322,4.988,-131.110,82.020,-3982.720,7208.531,
-10.969,4.839,4.992,-131.170,79.830,-3985.600,7311.984,
-10.927,4.819,5.000,-132.580,81.130,-3993.110,7415.019,
-11.068,4.878,4.997,-132.510,78.350,-3994.240,7501.491,
-11.281,4.643,5.000,-131.820,80.070,-3990.150,7607.859,
-10.809,4.987,4.992,-132.640,82.490,-3987.880,7703.433,
-11.103,5.378,5.512,-131.220,80.620,-3986.560,7808.295,
-12.825,3.321,5.191,-134.570,83.700,-3983.530,7910.187,
-11.122,5.351,5.409,-132.580,79.880,-3969.360,8004.355,
-11.338,5.468,5.249,-131.390,82.560,-3972.700,8108.992,
-11.542,5.387,5.011,-133.130,82.410,-3968.100,8210.918,
-11.873,5.437,5.003,-132.050,82.240,-3980.970,8309.939,
-12.211,5.584,5.296,-133.200,82.850,-3972.580,8416.139,
-11.594,5.639,5.037,-133.660,83.130,-3981.750,8507.646,
-11.960,5.884,5.665,-133.570,78.190,-3980.200,8618.243,
-11.962,5.780,5.120,-136.490,80.190,-3972.230,8711.196,
-12.091,5.833,5.403,-135.120,83.810,-3971.400,8813.356,
