41.16000,0.22000,26.27334,0.03373,
41.46000,0.30000,26.18777,-0.08557,
41.77000,0.31000,26.22677,0.03900,
42.05000,0.28000,26.25866,0.03189,
42.43000,0.38000,26.31952,0.06086,
42.78000,0.35000,26.42491,0.10539,
43.16000,0.38000,26.47127,0.04636,
43.61000,0.45000,26.60017,0.12890,
43.97000,0.36000,26.71276,0.11259,
44.44000,0.47000,26.86847,0.15571,
44.88000,0.44000,27.02507,0.15660,
45.36000,0.48000,27.22095,0.19588,
45.81000,0.45000,27.36454,0.14359,
46.18000,0.37000,27.46976,0.10522,
46.59000,0.41000,27.16812,-0.30165,
46.98000,0.39000,27.40558,0.23746,
47.46000,0.48000,27.55767,0.15209,
47.82000,0.36000,27.56140,0.00373,
48.19000,0.37000,27.68243,0.12103,
48.50000,0.31000,27.74326,0.06083,
48.81000,0.31000,27.87448,0.13122,
49.03000,0.22000,27.89195,0.01747,
49.22000,0.19000,28.09823,0.20628,
49.41000,0.19000,28.23659,0.13836,
49.58000,0.17000,28.39415,0.15756,
49.77000,0.19000,28.49001,0.09586,
49.94000,0.17000,28.72178,0.23177,
50.04000,0.10000,28.79901,0.07722,
50.23000,0.19000,28.91637,0.11736,
50.33000,0.10000,29.01193,0.09557,
50.49000,0.16000,29.15015,0.13822,
50.64000,0.15000,29.35410,0.20395,
50.76000,0.12000,29.50673,0.15263,
50.89000,0.13000,29.56752,0.06080,
51.03000,0.14000,29.60084,0.03331,
51.13000,0.10000,29.62044,0.01960,
51.28000,0.15000,29.60167,-0.01877,
51.42000,0.14000,29.63570,0.03403,
51.48000,0.06000,29.66563,0.02993,
51.60000,0.12000,29.59688,-0.06875,
51.68000,0.08000,29.70363,0.10675,
51.77000,0.09000,29.71170,0.00807,
51.85000,0.08000,29.79406,0.08236,
51.95000,0.10000,29.84030,0.04624,
52.00000,0.05000,29.85571,0.01541,
52.06000,0.06000,29.84635,-0.00936,
52.12000,0.06000,29.88389,0.03753,
52.19000,0.07000,29.99107,0.10718,
52.24000,0.05000,30.07278,0.08171,
52.32000,0.08000,30.09432,0.02154,
52.38000,0.06000,30.11500,0.02068,
52.50000,0.12000,30.12524,0.01024,
52.53000,0.03000,30.18321,0.05797,
52.61000,0.08000,30.25032,0.06711,
52.66000,0.05000,30.30285,0.05253,
52.75000,0.09000,30.32087,0.01802,
52.80000,0.05000,30.37143,0.05057,
52.85000,0.05000,30.42491,0.05347,
52.91000,0.06000,30.47566,0.05076,
52.99000,0.08000,30.46441,-0.01125,
53.07000,0.08000,30.54053,0.07612,
53.13000,0.06000,30.47368,-0.06685,
53.17000,0.04000,30.50076,0.02708,
53.20000,0.03000,30.57055,0.06979,
53.24000,0.04000,30.64109,0.07055,
53.34000,0.10000,30.60808,-0.03301,
53.37000,0.03000,30.72084,0.11276,
53.42000,0.05000,30.70595,-0.01489,
53.50000,0.08000,30.64297,-0.06298,
53.57000,0.07000,30.68402,0.04105,
53.62000,0.05000,30.74146,0.05744,
53.72000,0.10000,30.79420,0.05274,
53.81000,0.09000,30.88153,0.08732,
53.87000,0.06000,30.87379,-0.00773,
53.94000,0.07000,30.82271,-0.05108,
53.99000,0.05000,30.83430,0.01159,
54.06000,0.07000,30.92191,0.08762,
54.15000,0.09000,30.99335,0.07144,
54.28000,0.13000,31.10624,0.11289,
54.48000,0.20000,31.15402,0.04778,
54.65000,0.17000,31.07498,-0.07903,
54.87000,0.22000,31.08239,0.00741,
55.10000,0.23000,31.11465,0.03226,
55.31000,0.21000,31.15514,0.04049,
55.59000,0.28000,31.31213,0.15699,
55.83000,0.24000,31.50690,0.19477,
56.07000,0.24000,31.61438,0.10748,
56.34000,0.27000,31.66569,0.05131,
56.55000,0.21000,31.66697,0.00129,
56.79000,0.24000,31.77365,0.10668,
57.03000,0.24000,31.71768,-0.05597,
57.33000,0.30000,31.70816,-0.00951,
57.71000,0.38000,31.70244,-0.00572,
58.14000,0.43000,31.75009,0.04765,
58.51000,0.37000,31.81033,0.06024,
58.87000,0.36000,31.89149,0.08117,
59.29000,0.42000,32.03745,0.14595,
59.65000,0.36000,32.14302,0.10558,
59.93000,0.28000,32.22029,0.07727,
60.16000,0.23000,32.34065,0.12036,
60.54000,0.38000,32.47675,0.13610,
60.89000,0.35000,32.64585,0.16909,
61.26000,0.37000,32.76317,0.11732,
61.62000,0.36000,32.92354,0.16037,
62.06000,0.44000,32.95340,0.02986,
62.28000,0.22000,32.99779,0.04439,
62.47000,0.19000,32.99557,-0.00222,
62.70000,0.23000,33.05968,0.06411,
62.82000,0.12000,33.22313,0.16344,
62.83000,0.01000,33.29660,0.07348,
62.83000,0.00000,33.34398,0.04737,
62.74000,-0.09000,33.41229,0.06832,
62.67000,-0.07000,33.51058,0.09829,
62.51000,-0.16000,33.57442,0.06385,
62.38000,-0.13000,33.63361,0.05919,
62.20000,-0.18000,33.59628,-0.03733,
62.01000,-0.19000,33.57135,-0.02494,
61.79000,-0.22000,33.57529,0.00394,
61.54000,-0.25000,33.57993,0.00464,
61.35000,-0.19000,33.50563,-0.07430,
61.08000,-0.27000,33.49328,-0.01235,
60.83000,-0.25000,33.47454,-0.01874,
60.61000,-0.22000,33.57062,0.09608,
60.36000,-0.25000,33.56718,-0.00344,
60.11000,-0.25000,33.69496,0.12778,
59.87000,-0.24000,33.59842,-0.09654,
59.63000,-0.24000,33.51611,-0.08231,
59.40000,-0.23000,33.41557,-0.10054,
59.16000,-0.24000,33.41707,0.00150,
58.91000,-0.25000,33.35141,-0.06565,
58.69000,-0.22000,33.32502,-0.02639,
58.45000,-0.24000,33.14123,-0.18380,
58.26000,-0.19000,33.08293,-0.05830,
58.02000,-0.24000,32.91862,-0.16431,
57.75000,-0.27000,32.83398,-0.08464,
57.51000,-0.24000,32.74425,-0.08973,
57.29000,-0.22000,32.65281,-0.09144,
57.08000,-0.21000,32.54918,-0.10363,
56.83000,-0.25000,32.37705,-0.17213,
56.60000,-0.23000,32.28698,-0.09007,
56.43000,-0.17000,32.15271,-0.13427,
56.19000,-0.24000,32.10670,-0.04601,
55.99000,-0.20000,31.99023,-0.11647,
55.77000,-0.22000,31.97075,-0.01948,
55.57000,-0.20000,31.91087,-0.05988,
55.35000,-0.22000,31.84526,-0.06561,
55.19000,-0.16000,31.86901,0.02374,
55.02000,-0.17000,31.86359,-0.00542,
54.86000,-0.16000,31.80349,-0.06010,
54.69000,-0.17000,31.83410,0.03061,
54.56000,-0.13000,31.76618,-0.06792,
54.42000,-0.14000,31.70411,-0.06206,
54.32000,-0.10000,31.68132,-0.02280,
54.19000,-0.13000,31.60057,-0.08075,
54.07000,-0.12000,31.60152,0.00095,
53.94000,-0.13000,31.50814,-0.09338,
53.84000,-0.10000,31.48969,-0.01845,
53.69000,-0.15000,31.50350,0.01382,
53.52000,-0.17000,31.54414,0.04063,
53.41000,-0.11000,31.34830,-0.19584,
53.25000,-0.16000,31.21711,-0.13119,
53.06000,-0.19000,31.11573,-0.10138,
52.91000,-0.15000,31.01402,-0.10171,
52.76000,-0.15000,30.91260,-0.10141,
52.53000,-0.23000,30.88639,-0.02621,
52.40000,-0.13000,30.82475,-0.06164,
52.24000,-0.16000,30.70653,-0.11822,
52.10000,-0.14000,30.71249,0.00596,
51.96000,-0.14000,30.60519,-0.10730,
51.83000,-0.13000,30.52824,-0.07695,
51.68000,-0.15000,30.42604,-0.10221,
51.58000,-0.10000,30.34743,-0.07861,
51.43000,-0.15000,30.21662,-0.13081,
51.27000,-0.16000,30.06017,-0.15645,
51.16000,-0.11000,29.96041,-0.09975,
50.99000,-0.17000,29.87693,-0.08348,
50.82000,-0.17000,29.76917,-0.10776,
50.68000,-0.14000,29.72045,-0.04872,
50.53000,-0.15000,29.66981,-0.05064,
50.43000,-0.10000,29.71717,0.04736,
50.24000,-0.19000,29.69535,-0.02183,
50.15000,-0.09000,29.64946,-0.04589,
50.04000,-0.11000,29.57652,-0.07294,
49.90000,-0.14000,29.54564,-0.03089,
49.78000,-0.12000,29.55693,0.01129,
49.66000,-0.12000,29.52620,-0.03073,
49.52000,-0.14000,29.50198,-0.02422,
49.40000,-0.12000,29.41313,-0.08884,
49.33000,-0.07000,29.35603,-0.05710,
49.22000,-0.11000,29.27861,-0.07742,
49.13000,-0.09000,29.24944,-0.02917,
49.02000,-0.11000,29.31219,0.06275,
48.95000,-0.07000,29.29879,-0.01340,
48.88000,-0.07000,29.28982,-0.00897,
48.76000,-0.12000,29.25998,-0.02984,
48.69000,-0.07000,29.28093,0.02095,
48.61000,-0.08000,29.26074,-0.02019,
48.48000,-0.13000,29.27340,0.01266,
48.39000,-0.09000,29.14361,-0.12979,
48.29000,-0.10000,29.01553,-0.12808,
48.23000,-0.06000,28.93884,-0.07669,
48.14000,-0.09000,28.85455,-0.08430,
48.05000,-0.09000,28.70799,-0.14655,
47.99000,-0.06000,28.72648,0.01849,
47.90000,-0.09000,28.63875,-0.08773,
47.83000,-0.07000,28.59707,-0.04168,
47.76000,-0.07000,28.57158,-0.02550,
47.69000,-0.07000,28.53786,-0.03372,
47.60000,-0.09000,28.53605,-0.00180,
47.52000,-0.08000,28.39798,-0.13808,
47.46000,-0.06000,28.34845,-0.04952,
47.37000,-0.09000,28.30988,-0.03857,
47.27000,-0.10000,28.32754,0.01766,
47.20000,-0.07000,28.27663,-0.05091,
47.12000,-0.08000,28.28073,0.00410,
47.07000,-0.05000,28.22478,-0.05594,
46.96000,-0.11000,28.19368,-0.03110,
46.90000,-0.06000,28.16550,-0.02818,
46.81000,-0.09000,28.18538,0.01988,
46.45000,-0.36000,28.04943,-0.13595,
46.40000,-0.05000,27.97341,-0.07602,
46.21000,-0.19000,27.92652,-0.04689,
46.09000,-0.12000,27.94293,0.01641,
45.95000,-0.14000,27.87770,-0.06523,
45.83000,-0.12000,27.87748,-0.00022,
45.71000,-0.12000,27.91872,0.04124,
45.60000,-0.11000,27.91330,-0.00542,
45.46000,-0.14000,27.84227,-0.07103,
45.34000,-0.12000,27.85755,0.01528,
45.25000,-0.09000,27.94016,0.08261,
45.17000,-0.08000,27.94896,0.00880,
45.06000,-0.11000,27.97923,0.03027,
45.00000,-0.06000,27.96477,-0.01446,
44.94000,-0.06000,27.98083,0.01606,
44.85000,-0.09000,28.02130,0.04046,
44.80000,-0.05000,28.12309,0.10179,
44.72000,-0.08000,27.98630,-0.13679,
44.68000,-0.04000,27.95245,-0.03385,
44.60000,-0.08000,27.88692,-0.06553,
44.58000,-0.02000,27.76422,-0.12269,
44.53000,-0.05000,27.76635,0.00212,
44.49000,-0.04000,27.76772,0.00138,
44.47000,-0.02000,27.70800,-0.05972,
44.42000,-0.05000,27.69452,-0.01348,
44.37000,-0.05000,27.68470,-0.00982,
44.35000,-0.02000,27.69204,0.00735,
44.31000,-0.04000,27.69247,0.00043,
44.25000,-0.06000,27.67126,-0.02122,
44.20000,-0.05000,27.62094,-0.05031,
44.17000,-0.03000,27.63796,0.01701,
44.15000,-0.02000,27.67017,0.03222,
44.12000,-0.03000,27.65616,-0.01401,
44.07000,-0.05000,27.60176,-0.05440,
44.04000,-0.03000,27.59526,-0.00651,
43.99000,-0.05000,27.64734,0.05208,
43.93000,-0.06000,27.57749,-0.06985,
43.91000,-0.02000,27.54186,-0.03563,
43.85000,-0.06000,27.49293,-0.04893,
43.84000,-0.01000,27.41423,-0.07870,
43.79000,-0.05000,27.26523,-0.14899,
43.76000,-0.03000,27.20811,-0.05712,
43.69000,-0.07000,27.18904,-0.01907,
43.66000,-0.03000,27.20342,0.01437,
43.61000,-0.05000,27.17276,-0.03066,
43.59000,-0.02000,27.18248,0.00973,
43.58000,-0.01000,27.17886,-0.00363,
43.60000,0.02000,27.09729,-0.08156,
43.60000,0.00000,27.07272,-0.02458,
43.64000,0.04000,27.05475,-0.01797,
43.67000,0.03000,27.06929,0.01453,
43.66000,-0.01000,27.01515,-0.05414,
43.69000,0.03000,26.93365,-0.08150,
43.65000,-0.04000,26.95189,0.01825,
43.61000,-0.04000,26.87790,-0.07399,
43.63000,0.02000,26.79550,-0.08240,
43.60000,-0.03000,26.87711,0.08160,
43.64000,0.04000,27.00755,0.13044,
43.58000,-0.06000,26.96143,-0.04611,
43.53000,-0.05000,27.02526,0.06383,
43.51000,-0.02000,27.03800,0.01274,
43.47000,-0.04000,27.09000,0.05200,
43.44000,-0.03000,27.04156,-0.04844,
43.40000,-0.04000,27.02306,-0.01850,
43.35000,-0.05000,27.00045,-0.02261,
43.32000,-0.03000,27.00799,0.00754,
43.28000,-0.04000,27.03959,0.03160,
43.24000,-0.04000,27.18692,0.14733,
43.20000,-0.04000,27.21207,0.02515,
43.18000,-0.02000,27.16688,-0.04519,
43.14000,-0.04000,27.13564,-0.03125,
43.06000,-0.08000,27.16338,0.02774,
43.02000,-0.04000,27.11499,-0.04839,
43.03000,0.01000,27.15437,0.03937,
42.97000,-0.06000,27.10774,-0.04663,
42.95000,-0.02000,27.18591,0.07817,
42.87000,-0.08000,27.16286,-0.02305,
42.88000,0.01000,27.09348,-0.06938,
42.85000,-0.03000,26.99819,-0.09529,
