23.89000,0.05000,4.64595,0.00500
23.94000,0.05000,4.69194,0.04600
23.95000,0.03000,4.68545,-0.00649
24.05000,0.08000,4.68015,-0.00530
24.10000,0.05000,4.66833,-0.01182
24.11000,0.01000,4.70206,0.03373
24.16000,0.05000,4.73158,0.02953
24.19000,0.03000,4.73422,0.00264
24.22000,0.03000,4.73389,-0.00033
24.24000,0.03000,4.76941,0.03552
24.29000,0.04000,4.79275,0.02334
24.32000,0.03000,4.81556,0.02281
24.35000,0.03000,4.84654,0.03098
24.36000,0.01000,4.85347,0.00693
24.41000,0.03000,4.84394,-0.00953
24.46000,0.05000,4.84524,0.00130
24.47000,0.01000,4.83779,-0.00745
24.51000,0.04000,4.85279,0.01499
24.54000,0.03000,4.85218,-0.00060
24.55000,0.03000,4.86007,0.00789
24.60000,0.05000,4.88239,0.02232
24.63000,0.03000,4.84371,-0.03868
24.65000,0.03000,4.87334,0.02963
24.71000,0.06000,4.91000,0.03665
24.71000,0.00000,4.94553,0.03553
24.76000,0.06000,4.93023,-0.01529
24.77000,0.01000,4.91534,-0.01489
24.82000,0.03000,4.92687,0.01153
24.84000,0.02000,4.92276,-0.00411
24.87000,0.03000,4.95088,0.02812
24.87000,0.02000,4.97014,0.01926
24.92000,0.05000,5.00859,0.03846
24.90000,-0.03000,5.02294,0.01435
24.96000,0.06000,4.98500,-0.03794
25.00000,0.04000,4.99595,0.01095
25.03000,0.03000,4.97257,-0.02338
25.06000,0.03000,5.00080,0.02823
25.07000,0.01000,5.02127,0.02046
25.07000,0.01000,5.00521,-0.01605
25.11000,0.02000,5.03780,0.03259
25.12000,0.01000,5.04415,0.00636
25.15000,0.01000,5.07365,0.02950
25.17000,0.02000,5.05116,-0.02249
25.17000,0.02000,5.07709,0.02593
25.22000,0.04000,5.05582,-0.02127
25.22000,0.01000,5.05743,0.00161
25.25000,0.02000,5.04200,-0.01542
25.28000,0.03000,5.08059,0.03858
25.29000,0.01000,5.14608,0.06549
25.31000,0.00000,5.12705,-0.01903
25.34000,0.03000,5.09895,-0.02810
25.36000,0.00000,5.06078,-0.03817
25.37000,0.05000,5.02285,-0.03794
25.41000,0.04000,5.05630,0.03345
