-21.679943,0.209415,47.2700,
-21.513687,0.166256,47.7000,
-21.458321,0.055367,48.0700,
-21.194502,0.263819,48.4300,
-21.152796,0.041706,48.7300,
-21.205070,-0.052275,48.9400,
-21.162075,0.042995,49.2100,
-21.174789,-0.012714,49.4500,
-21.079277,0.095512,49.6800,
-21.140129,-0.060852,49.8600,
-21.478764,-0.338634,50.0500,
-20.951799,0.526964,50.1900,
-20.750231,0.201569,50.3200,
-20.815126,-0.064896,50.4500,
-20.948952,-0.133825,50.5800,
-20.930882,0.018070,50.7100,
-20.965818,-0.034937,50.8500,
-20.956673,0.009146,50.9800,
-21.139812,-0.183140,51.0800,
-21.216885,-0.077072,51.1600,
-21.017424,0.199461,51.2500,
-20.996828,0.020596,51.3500,
-21.120941,-0.124113,51.4400,
-21.092659,0.028282,51.5300,
-21.135458,-0.042799,51.6300,
-20.895988,0.239470,51.7300,
-21.098320,-0.202332,51.8300,
-21.312872,-0.214552,51.9600,
-21.210798,0.102074,52.0500,
-21.306412,-0.095613,52.1300,
-21.368750,-0.062338,52.2100,
-21.101711,0.267038,52.2900,
-20.759794,0.341917,52.3800,
-20.898134,-0.138340,52.4600,
-21.024319,-0.126184,52.5300,
-21.160448,-0.136129,52.6200,
-21.021706,0.138742,52.7000,
-21.106092,-0.084387,52.7600,
-21.368237,-0.262144,52.8400,
-21.348869,0.019367,52.9100,
-21.399080,-0.050211,52.9900,
-21.289291,0.109789,53.0500,
-21.526018,-0.236727,53.1100,
-21.351460,0.174559,53.1600,
-21.182617,0.168842,53.2600,
-21.017651,0.164967,53.3200,
-20.930862,0.086788,53.4100,
-20.776369,0.154493,53.5000,
-20.415199,0.361170,53.5400,
-20.547884,-0.132685,53.6100,
-20.707893,-0.160009,53.6700,
-20.676476,0.031418,53.7300,
-20.738337,-0.061861,53.7700,
-20.590221,0.148115,53.8100,
-20.512650,0.077572,53.8800,
-20.664000,-0.151350,53.9600,
-20.667150,-0.003151,54.0300,
-20.823971,-0.156820,54.1000,
-20.767506,0.056465,54.1400,
-20.696295,0.071211,54.2000,
-20.728588,-0.032293,54.2200,
-20.744442,-0.015854,54.2900,
-20.633535,0.110907,54.3600,
-20.560463,0.073072,54.4000,
-20.527611,0.032852,54.4400,
-20.455988,0.071623,54.5100,
-20.425255,0.030733,54.5300,
-20.337675,0.087580,54.5900,
-20.364872,-0.027197,54.6300,
-20.314247,0.050625,54.6600,
-20.454626,-0.140379,54.6900,
-20.404589,0.050037,54.7100,
-20.399490,0.005098,54.7900,
-20.569609,-0.170118,54.8500,
-20.642685,-0.073076,54.9200,
-20.587528,0.055157,54.9200,
-20.654078,-0.066549,54.9500,
-20.719351,-0.065273,54.9900,
-20.710985,0.008366,55.0400,
-20.527981,0.183004,55.1100,
-20.389526,0.138454,55.1500,
-20.526873,-0.137346,55.2000,
-20.484930,0.041943,55.2300,
-20.638609,-0.153679,55.2600,
-20.607794,0.030815,55.2900,
-20.518925,0.088869,55.3300,
-20.491104,0.027821,55.3700,
-20.377594,0.113510,55.4100,
-20.282249,0.095345,55.4600,
-20.083891,0.198359,55.4700,
-20.275408,-0.191517,55.5000,
-20.189798,0.085609,55.5200,
-20.118429,0.071369,55.5400,
-20.203936,-0.085506,55.5700,
-20.207108,-0.003172,55.5900,
-20.457010,-0.249903,55.6500,
-20.210949,0.246061,55.6800,
-20.231934,-0.020985,55.7100,
-20.314068,-0.082134,55.7500,
-20.382711,-0.068644,55.8000,
-20.640585,-0.257874,55.8400,
-20.661417,-0.020832,55.8800,
-20.477999,0.183418,55.9200,
-20.341022,0.136976,55.9600,
-20.284956,0.056067,56.0000,
-20.583082,-0.298126,56.0200,
-20.652700,-0.069618,56.0500,
-20.713139,-0.060438,56.0700,
-20.692675,0.020464,56.1000,
-20.609367,0.083307,56.1400,
-20.722525,-0.113157,56.1600,
-20.691935,0.030590,56.1600,
-20.669281,0.022654,56.1500,
-20.551115,0.118166,56.1800,
-20.651745,-0.100630,56.2300,
-20.512905,0.138840,56.2500,
-20.517378,-0.004473,56.2800,
-20.639826,-0.122448,56.3200,
-20.720264,-0.080439,56.3700,
-20.771971,-0.051706,56.4000,
-20.575562,0.196409,56.4300,
-20.544912,0.030649,56.4700,
