25.82,0.14,22.92566,-0.04225
25.97,0.15,22.99406,0.06840
26.10,0.14,22.99962,0.00556
26.23,0.12,23.02673,0.02710
26.34,0.11,23.06093,0.03421
26.48,0.12,23.09413,0.03320
26.61,0.13,23.20630,0.11217
26.69,0.10,23.27059,0.06429
26.80,0.10,23.33484,0.06425
26.90,0.11,23.39142,0.05659
26.99,0.09,23.42987,0.03844
27.11,0.11,23.53584,0.10597
27.16,0.10,23.62471,0.08887
27.31,0.14,23.69544,0.07073
27.38,0.08,23.82091,0.12548
27.43,0.06,24.88850,1.06759
27.55,0.11,23.97888,-0.90962
27.64,0.08,24.05662,0.07773
27.72,0.08,24.13914,0.08252
27.80,0.09,24.18839,0.04925
27.85,0.05,24.26110,0.07271
27.94,0.07,24.39707,0.13598
28.00,0.06,24.46257,0.06549
28.06,0.06,24.59354,0.13098
28.09,0.03,24.72051,0.12697
28.14,0.04,24.83570,0.11518
28.23,0.09,24.83853,0.00283
28.28,0.04,24.80815,-0.03038
28.32,0.06,24.81879,0.01064
28.37,0.05,24.76096,-0.05782
28.42,0.06,24.70630,-0.05467
28.45,0.04,24.67262,-0.03367
28.51,0.05,24.70857,0.03595
28.56,0.05,24.75885,0.05028
28.59,0.05,24.76780,0.00895
28.64,0.06,24.90297,0.13516
28.72,0.07,24.94904,0.04607
28.76,0.03,24.99659,0.04755
28.79,0.04,25.07115,0.07456
28.86,0.07,25.13200,0.06085
28.88,0.05,25.18187,0.04988
28.90,0.02,25.27405,0.09218
28.96,0.07,25.28355,0.00949
29.00,0.03,25.31246,0.02891
29.07,0.05,25.35441,0.04195
29.12,0.06,25.36424,0.00983
29.14,0.04,25.43137,0.06713
29.15,0.00,25.47718,0.04581
29.26,0.08,25.48238,0.00520
29.26,0.01,25.51401,0.03163
29.29,0.04,25.45855,-0.05545
29.32,0.03,25.48026,0.02170
29.36,0.05,25.47071,-0.00954
29.44,0.07,25.46450,-0.00621
29.46,0.03,25.44839,-0.01611
29.48,0.02,25.40499,-0.04340
29.48,0.00,25.40138,-0.00362
29.50,0.03,25.54000,0.13862
29.58,0.06,25.39979,-0.14021
