3.01,50.85
3.01,50.85
2.01,50.85
2.01,50.85
1.01,50.84
2.01,50.85
2.01,50.85
2.01,50.84
1.01,50.85
1.01,50.85
1.01,50.84
1.01,50.84
2.01,50.84
2.01,50.84
2.01,50.85
2.01,50.84
2.01,50.84
2.01,50.84
2.01,50.84
2.01,50.84
2.01,50.85
2.01,50.84
1.01,50.85
0.01,50.85
1.01,50.84
0.01,50.84
0.01,50.85
1.01,50.85
1.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
0.01,50.85
0.01,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-1.99,50.85
-1.99,50.85
-1.99,50.85
-1.99,50.85
-2.99,50.85
-3.99,50.85
-2.99,50.85
-1.99,50.85
-1.99,50.85
-1.99,50.85
-0.99,50.85
-0.99,50.85
0.01,50.85
0.01,50.86
0.01,50.86
0.01,50.86
0.01,50.86
0.01,50.86
0.01,50.86
0.01,50.86
-0.99,50.86
-0.99,50.85
-1.99,50.85
-1.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.86
-0.99,50.86
-0.99,50.86
0.01,50.86
0.01,50.86
0.01,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-1.99,50.84
-0.99,50.84
-0.99,50.84
-0.99,50.84
-0.99,50.84
-0.99,50.84
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.84
-0.99,50.84
0.01,50.84
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.84
0.01,50.85
0.01,50.84
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
1.01,50.85
1.01,50.85
1.01,50.84
1.01,50.84
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
2.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
-0.99,50.85
-0.99,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.84
0.01,50.84
0.01,50.84
1.01,50.84
1.01,50.84
1.01,50.84
0.01,50.84
0.01,50.84
0.01,50.84
-0.99,50.85
-0.99,50.84
-1.99,50.84
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.84
-0.99,50.85
-1.99,50.84
-1.99,50.84
-0.99,50.84
-0.99,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
-0.99,50.85
-0.99,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.84
0.01,50.84
0.01,50.84
0.01,50.84
-0.99,50.84
-0.99,50.84
0.01,50.84
0.01,50.84
-0.99,50.84
-0.99,50.84
-0.99,50.84
-0.99,50.84
-0.99,50.84
-0.99,50.85
-0.99,50.84
0.01,50.85
0.01,50.85
-0.99,50.85
0.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
0.01,50.85
2.01,50.85
2.01,50.85
2.01,50.85
2.01,50.85
2.01,50.84
2.01,50.84
3.01,50.85
3.01,50.85
2.01,50.84
3.01,50.84
3.01,50.84
3.01,50.84
3.01,50.84
2.01,50.84
2.01,50.84
2.01,50.84
0.01,50.84
0.01,50.84
-0.99,50.84
-0.99,50.84
-0.99,50.84
-0.99,50.85
-0.99,50.85
-0.99,50.85
0.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
0.01,50.85
0.01,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.84
0.01,50.85
1.01,50.84
0.01,50.84
0.01,50.84
-0.99,50.85
-0.99,50.84
0.01,50.85
0.01,50.84
0.01,50.84
0.01,50.84
1.01,50.84
1.01,50.84
1.01,50.84
1.01,50.84
2.01,50.84
2.01,50.84
2.01,50.84
2.01,50.85
1.01,50.85
1.01,50.84
0.01,50.84
1.01,50.84
1.01,50.85
1.01,50.85
1.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
1.01,50.85
1.01,50.85
2.01,50.85
2.01,50.85
2.01,50.85
1.01,50.85
1.01,50.85
0.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
2.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.84
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.84
0.01,50.84
0.01,50.84
0.01,50.84
0.01,50.84
-0.99,50.84
-0.99,50.84
0.01,50.84
0.01,50.84
0.01,50.84
0.01,50.84
1.01,50.84
1.01,50.83
2.01,50.84
2.01,50.84
1.01,50.84
1.01,50.84
0.01,50.84
0.01,50.84
-0.99,50.84
0.01,50.84
0.01,50.84
0.01,50.84
0.01,50.84
0.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
0.01,50.85
0.01,50.85
-0.99,50.84
-1.99,50.84
-0.99,50.85
-0.99,50.85
-0.99,50.85
-1.99,50.85
-1.99,50.85
-1.99,50.85
-1.99,50.85
-1.99,50.85
-0.99,50.84
-1.99,50.84
-1.99,50.85
-0.99,50.85
-0.99,50.84
-0.99,50.84
-0.99,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.84
2.01,50.84
2.01,50.84
2.01,50.85
1.01,50.84
1.01,50.84
2.01,50.84
2.01,50.85
2.01,50.85
2.01,50.85
2.01,50.85
1.01,50.86
1.01,50.86
1.01,50.86
1.01,50.85
1.01,50.86
1.01,50.86
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
0.01,50.85
1.01,50.85
1.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.86
1.01,50.85
1.01,50.85
0.01,50.86
0.01,50.85
0.01,50.85
-0.99,50.85
-0.99,50.86
-0.99,50.86
-0.99,50.86
-1.99,50.86
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-1.99,50.85
-1.99,50.85
-1.99,50.85
-1.99,50.85
-2.99,50.85
-2.99,50.85
-1.99,50.85
-1.99,50.85
-1.99,50.85
-1.99,50.85
-1.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-1.99,50.85
-1.99,50.85
-1.99,50.85
-1.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
1.01,50.85
0.01,50.85
0.01,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.84
-0.99,50.84
-0.99,50.84
-1.99,50.84
-1.99,50.84
-1.99,50.84
-1.99,50.85
-1.99,50.85
-0.99,50.85
0.01,50.85
0.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
0.01,50.85
-0.99,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
-0.99,50.85
0.01,50.85
0.01,50.85
1.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.84
0.01,50.84
0.01,50.84
-0.99,50.84
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-1.99,50.85
-1.99,50.84
-0.99,50.84
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.84
-0.99,50.84
-0.99,50.84
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.86
-0.99,50.85
-0.99,50.85
-0.99,50.85
0.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.84
2.01,50.84
2.01,50.85
3.01,50.84
3.01,50.84
2.01,50.84
2.01,50.84
2.01,50.84
2.01,50.84
2.01,50.84
2.01,50.84
2.01,50.84
3.01,50.84
3.01,50.84
3.01,50.84
3.01,50.84
3.01,50.84
3.01,50.84
2.01,50.83
2.01,50.83
3.01,50.83
3.01,50.83
4.01,50.83
3.01,50.84
3.01,50.83
3.01,50.84
2.01,50.84
2.01,50.83
1.01,50.84
1.01,50.84
1.01,50.85
1.01,50.84
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
1.01,50.84
1.01,50.85
1.01,50.85
1.01,50.85
0.01,50.85
0.01,50.85
0.01,50.85
1.01,50.86
1.01,50.86
1.01,50.86
1.01,50.86
1.01,50.86
1.01,50.87
1.01,50.86
1.01,50.86
1.01,50.86
1.01,50.86
1.01,50.86
2.01,50.86
2.01,50.86
1.01,50.86
1.01,50.86
2.01,50.86
2.01,50.86
2.01,50.86
3.01,50.85
3.01,50.85
3.01,50.85
3.01,50.85
2.01,50.86
2.01,50.86
2.01,50.87
1.01,50.86
1.01,50.86
1.01,50.86
-0.99,50.86
-0.99,50.85
-1.99,50.85
-1.99,50.85
-1.99,50.85
-1.99,50.84
-1.99,50.84
-1.99,50.84
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-1.99,50.85
-0.99,50.85
0.01,50.85
0.01,50.85
0.01,50.85
-0.99,50.85
-0.99,50.85
0.01,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.85
-0.99,50.84
-0.99,50.84
0.01,50.83
0.01,50.83
-0.99,50.84
0.01,50.84
0.01,50.84
0.01,50.84
1.01,50.83
1.01,50.83
1.01,50.84
1.01,50.84
0.01,50.84
0.01,50.84
0.01,50.83
0.01,50.83
0.01,50.83
0.01,50.83
0.01,50.84
-0.99,50.84
-0.99,50.84
-0.99,50.84
-1.99,50.85
-1.99,50.85
-1.99,50.85
-1.99,50.85
-1.99,50.84
-2.99,50.84
-1.99,50.84
-1.99,50.84
-0.99,50.84
-0.99,50.84
0.01,50.84
0.01,50.84
0.01,50.84
0.01,50.84
0.01,50.84
0.01,50.84
0.01,50.84
1.01,50.84
1.01,50.84
1.01,50.84
1.01,50.84
1.01,50.85
0.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
1.01,50.85
2.01,50.84
2.01,50.84
2.01,50.84
1.01,50.84
1.01,50.84
1.01,50.84
1.01,50.85
2.01,50.85
3.01,50.85
3.01,50.85
3.10,50.85
4.10,50.85
4.10,50.85
3.10,50.85
2.10,50.85
2.10,50.85
2.10,50.86
2.10,50.86
1.10,50.85
1.10,50.85
1.10,50.85
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.85
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.86
1.10,50.86
1.10,50.86
1.10,50.85
2.10,50.85
2.10,50.85
2.10,50.85
2.10,50.85
2.10,50.86
2.10,50.86
2.10,50.86
2.10,50.85
2.10,50.85
2.10,50.85
2.10,50.85
2.10,50.85
2.10,50.85
3.10,50.85
2.10,50.85
2.10,50.86
2.10,50.86
2.10,50.86
2.10,50.86
2.10,50.86
2.10,50.86
2.10,50.86
2.10,50.86
2.10,50.86
2.10,50.86
2.10,50.86
2.10,50.86
2.10,50.86
2.10,50.85
2.10,50.85
1.10,50.86
2.10,50.86
2.10,50.86
2.10,50.86
1.10,50.85
2.10,50.85
2.10,50.86
1.10,50.86
1.10,50.86
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.87
0.10,50.86
1.10,50.86
1.10,50.86
2.10,50.86
2.10,50.86
2.10,50.86
2.10,50.86
2.10,50.87
2.10,50.87
1.10,50.87
1.10,50.88
1.10,50.88
1.10,50.88
0.10,50.88
0.10,50.87
1.10,50.87
1.10,50.87
2.10,50.87
2.10,50.87
3.10,50.87
2.10,50.87
2.10,50.87
1.10,50.87
1.10,50.87
1.10,50.87
1.10,50.87
2.10,50.86
2.10,50.86
1.10,50.86
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.85
0.10,50.86
0.10,50.85
-0.90,50.85
-0.90,50.85
0.10,50.85
0.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.86
1.10,50.86
2.10,50.86
2.10,50.85
2.10,50.85
2.10,50.85
2.10,50.85
1.10,50.85
0.10,50.86
-0.90,50.85
-0.90,50.85
0.10,50.85
0.10,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
0.10,50.85
0.10,50.85
1.10,50.84
1.10,50.85
0.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
2.10,50.85
2.10,50.85
2.10,50.85
2.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
0.10,50.85
0.10,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
0.10,50.84
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.84
-0.90,50.84
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
2.10,50.85
1.10,50.85
1.10,50.85
1.10,50.86
0.10,50.86
0.10,50.85
0.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
2.10,50.85
2.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.84
1.10,50.84
1.10,50.85
1.10,50.85
1.10,50.84
2.10,50.84
2.10,50.84
2.10,50.84
2.10,50.85
2.10,50.85
2.10,50.85
2.10,50.85
1.10,50.85
0.10,50.85
-0.90,50.85
0.10,50.85
0.10,50.85
-0.90,50.85
0.10,50.85
0.10,50.85
-0.90,50.86
-0.90,50.86
-0.90,50.85
0.10,50.85
0.10,50.85
0.10,50.86
-0.90,50.86
-0.90,50.86
-0.90,50.86
-0.90,50.86
-0.90,50.86
0.10,50.86
0.10,50.86
0.10,50.86
1.10,50.86
1.10,50.86
2.10,50.86
1.10,50.86
1.10,50.86
2.10,50.86
2.10,50.86
3.10,50.86
2.10,50.86
1.10,50.86
1.10,50.86
0.10,50.86
1.10,50.86
1.10,50.86
1.10,50.86
0.10,50.86
1.10,50.85
1.10,50.85
0.10,50.85
0.10,50.86
1.10,50.86
1.10,50.86
1.10,50.86
1.10,50.85
1.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
1.10,50.85
1.10,50.84
1.10,50.85
1.10,50.84
1.10,50.84
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
-0.90,50.86
0.10,50.86
0.10,50.86
-0.90,50.86
-0.90,50.86
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
0.10,50.84
0.10,50.84
0.10,50.85
0.10,50.85
-0.90,50.84
-0.90,50.84
-0.90,50.84
0.10,50.84
0.10,50.84
0.10,50.84
-1.90,50.84
-0.90,50.85
0.10,50.84
1.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.84
-0.90,50.84
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.86
-0.90,50.85
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
1.10,50.86
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.86
1.10,50.87
1.10,50.86
1.10,50.86
1.10,50.86
2.10,50.86
2.10,50.86
1.10,50.85
1.10,50.86
1.10,50.86
1.10,50.85
1.10,50.85
1.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
2.10,50.85
2.10,50.85
2.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
0.10,50.84
0.10,50.84
0.10,50.84
1.10,50.84
1.10,50.84
1.10,50.84
0.10,50.84
0.10,50.85
0.10,50.85
0.10,50.85
1.10,50.85
1.10,50.85
1.10,50.84
1.10,50.85
2.10,50.85
2.10,50.84
2.10,50.85
1.10,50.84
1.10,50.84
1.10,50.84
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.84
2.10,50.84
2.10,50.85
2.10,50.85
2.10,50.84
1.10,50.84
1.10,50.85
1.10,50.85
1.10,50.85
0.10,50.84
0.10,50.85
0.10,50.84
0.10,50.84
1.10,50.84
1.10,50.84
1.10,50.84
1.10,50.84
1.10,50.85
1.10,50.85
1.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
1.10,50.85
0.10,50.85
0.10,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.84
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
0.10,50.85
0.10,50.85
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
-0.90,50.85
0.10,50.84
0.10,50.84
-0.90,50.85
-0.90,50.85
-0.90,50.85
-1.90,50.85
-1.90,50.85
-1.90,50.85
-2.90,50.85
-2.90,50.85
-1.90,50.85
-1.90,50.85
-1.90,50.85
-2.90,50.85
-2.90,50.85
-1.90,50.85
-1.90,50.84
-1.90,50.84
-2.90,50.83
-2.90,50.83
-2.90,50.84
-2.90,50.84
-2.90,50.85
-2.90,50.85
-2.90,50.85
-2.90,50.85
-2.90,50.86
-2.90,50.85
-1.90,50.85
-1.90,50.85
-0.90,50.86
-0.90,50.86
-0.90,50.85
-1.90,50.85
-1.90,50.86
-1.90,50.86
-1.90,50.86
-1.90,50.86
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.84
0.10,50.84
0.10,50.84
1.10,50.84
1.10,50.84
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
2.10,50.85
2.10,50.85
2.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.86
1.10,50.86
1.10,50.87
1.10,50.87
2.10,50.86
2.10,50.86
2.10,50.86
1.10,50.87
1.10,50.86
1.10,50.87
2.10,50.87
2.10,50.87
2.10,50.86
2.10,50.86
2.10,50.86
2.10,50.86
2.10,50.85
1.10,50.86
1.10,50.86
1.10,50.86
1.10,50.86
1.10,50.85
1.10,50.86
1.10,50.86
0.10,50.86
1.10,50.86
1.10,50.86
1.10,50.86
1.10,50.85
1.10,50.85
0.10,50.85
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.87
0.10,50.87
0.10,50.86
0.10,50.86
0.10,50.86
1.10,50.86
1.10,50.86
1.10,50.85
1.10,50.86
1.10,50.86
1.10,50.86
1.10,50.85
2.10,50.86
3.10,50.86
3.10,50.86
3.10,50.87
2.10,50.86
2.10,50.86
2.10,50.86
2.10,50.86
1.10,50.85
1.10,50.85
1.10,50.86
2.10,50.86
2.10,50.86
2.10,50.86
1.10,50.86
0.10,50.86
0.10,50.86
1.10,50.86
1.10,50.86
0.10,50.86
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
-0.90,50.85
0.10,50.85
1.10,50.85
1.10,50.85
0.10,50.85
0.10,50.86
0.10,50.86
0.10,50.86
1.10,50.87
1.10,50.87
1.10,50.87
0.10,50.86
0.10,50.86
0.10,50.86
0.10,50.86
1.10,50.86
1.10,50.86
1.10,50.87
1.10,50.87
1.10,50.86
1.10,50.86
0.10,50.86
-0.90,50.86
0.10,50.86
0.10,50.86
0.10,50.86
1.10,50.85
1.10,50.85
0.10,50.86
0.10,50.85
1.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-1.90,50.85
-1.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.84
0.10,50.84
-0.90,50.84
-0.90,50.83
0.10,50.83
0.10,50.84
-0.90,50.84
-0.90,50.84
0.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.84
1.10,50.84
0.10,50.84
1.10,50.84
1.10,50.84
1.10,50.84
2.10,50.84
2.10,50.84
1.10,50.84
0.10,50.84
1.10,50.84
1.10,50.83
1.10,50.84
0.10,50.84
0.10,50.83
0.10,50.84
-0.90,50.84
-0.90,50.84
-0.90,50.84
-0.90,50.84
-0.90,50.84
-0.90,50.84
0.10,50.84
0.10,50.84
-0.90,50.84
-0.90,50.85
-1.90,50.84
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.85
0.10,50.85
0.10,50.85
2.10,50.85
2.10,50.85
1.10,50.85
1.10,50.85
0.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
2.10,50.85
2.10,50.85
2.10,50.86
2.10,50.86
2.10,50.86
2.10,50.86
2.10,50.85
2.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
0.10,50.85
0.10,50.85
0.10,50.85
-0.90,50.85
-0.90,50.85
-0.90,50.86
-0.90,50.85
-0.90,50.85
-1.90,50.86
-1.90,50.86
-2.90,50.86
-1.90,50.86
-1.90,50.86
-1.90,50.86
-0.90,50.85
0.10,50.85
0.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.85
1.10,50.86
1.10,50.85
1.10,50.85
1.10,50.86
1.10,50.86
1.10,50.86
1.10,50.86
2.10,50.86
2.10,50.86
2.10,50.87
2.10,50.87
2.10,50.87
2.10,50.86
2.10,50.86
2.10,50.86
2.10,50.85
1.10,50.85
1.10,50.86
1.10,50.86
1.10,50.86
1.10,50.86
1.10,50.86
0.10,50.86
